5.930267929669977983e-02
4.927118342303258430e-02
4.743733649922888401e-02
4.618064001542134672e-02
4.528011439417681944e-02
4.436509923910075814e-02
4.369681462280854134e-02
4.318296901838395568e-02
4.284052590785598219e-02
4.230225031683097769e-02
4.184381683467298940e-02
4.131550257031383483e-02
4.107110875540952166e-02
4.054114533083958555e-02
4.025867433764335895e-02
3.994983926941274299e-02
3.948939963191275965e-02
3.938594317589095423e-02
3.891450179263688386e-02
3.888917213115897220e-02
3.852049633306347393e-02
3.835058605193039649e-02
3.788410235941881005e-02
3.784141781386880093e-02
3.759962219087167185e-02
3.714038361533692628e-02
3.700853864105296126e-02
3.675254718288013117e-02
3.650660591372027752e-02
3.627999062630206384e-02
3.624041437159992995e-02
3.594041293100448675e-02
3.566546353028549748e-02
3.554891156300728910e-02
3.538699470294717764e-02
3.520492636832898981e-02
3.494907084877281467e-02
3.476988399107121958e-02
3.472887540211359175e-02
3.445945141610528423e-02
3.411702949262703649e-02
3.412601022335704642e-02
3.398014550379408610e-02
3.392552171745456119e-02
3.356237993979715312e-02
3.333265424877288746e-02
3.340317967441795710e-02
3.315657115221710971e-02
3.298357038261746921e-02
3.282282198122578321e-02
